name	x	y	z	size	type
A1	-56.106	-39.291	12.552	unknown	SEEG
A2	-59.286	-39.850	11.871	unknown	SEEG
A3	-62.534	-40.157	11.058	unknown	SEEG
A4	-65.782	-40.670	10.652	unknown	SEEG
A5	-69.334	-41.183	9.500	unknown	SEEG
A6	-72.806	-41.641	9.220	unknown	SEEG
B1	-29.918	-36.965	17.662	unknown	SEEG
B2	-33.409	-37.271	18.123	unknown	SEEG
B3	-36.463	-37.637	19.048	unknown	SEEG
B4	-40.027	-38.209	19.353	unknown	SEEG
B5	-43.690	-38.703	19.965	unknown	SEEG
B6	-47.049	-39.214	20.579	unknown	SEEG
B7	-50.205	-39.639	20.983	unknown	SEEG
B8	-54.271	-40.157	21.289	unknown	SEEG
B9	-57.228	-40.748	22.012	unknown	SEEG
B10	-61.402	-41.240	22.308	unknown	SEEG
B11	-64.659	-41.361	22.933	unknown	SEEG
B12	-68.090	-41.864	23.216	unknown	SEEG
C1	-32.137	-36.157	31.937	unknown	SEEG
C2	-35.242	-36.435	32.395	unknown	SEEG
C3	-38.499	-36.435	33.007	unknown	SEEG
C4	-42.265	-36.435	33.720	unknown	SEEG
C5	-45.726	-36.898	33.996	unknown	SEEG
C6	-49.289	-36.796	34.814	unknown	SEEG
C7	-52.648	-37.236	35.248	unknown	SEEG
C8	-56.007	-37.236	35.962	unknown	SEEG
C9	-59.570	-37.593	36.573	unknown	SEEG
C10	-63.031	-37.716	37.168	unknown	SEEG
C11	-66.390	-37.819	38.089	unknown	SEEG
C12	-70.136	-38.078	39.212	unknown	SEEG
D1	-51.522	-13.550	46.264	unknown	SEEG
D2	-50.340	-15.300	49.500	unknown	SEEG
D3	-48.730	-17.044	51.752	unknown	SEEG
D4	-49.417	-19.198	52.500	unknown	SEEG
D5	-52.082	-21.045	51.500	unknown	SEEG
D6	-54.848	-22.583	50.500	unknown	SEEG
D7	-57.687	-23.199	49.816	unknown	SEEG
D8	-61.250	-21.455	48.797	unknown	SEEG
D9	-64.304	-20.122	48.084	unknown	SEEG
D10	-67.453	-19.274	47.291	unknown	SEEG
D11	-70.876	-18.418	46.492	unknown	SEEG
E1	-55.248	-14.239	29.666	unknown	SEEG
E2	-58.705	-14.980	28.972	unknown	SEEG
E3	-62.166	-15.215	28.011	unknown	SEEG
E4	-65.525	-16.016	27.400	unknown	SEEG
E5	-68.884	-16.514	26.721	unknown	SEEG
E6	-72.549	-17.217	25.871	unknown	SEEG
E7	-75.806	-17.617	25.056	unknown	SEEG
E8	-79.133	-18.056	24.058	unknown	SEEG
F1	-61.735	-8.367	32.618	unknown	SEEG
F2	-65.096	-8.325	32.154	unknown	SEEG
F3	-68.469	-8.008	31.498	unknown	SEEG
F4	-72.139	-8.008	30.973	unknown	SEEG
F5	-75.548	-7.607	30.448	unknown	SEEG
F6	-79.427	-7.207	29.962	unknown	SEEG
G1	-29.003	-10.716	54.757	unknown	SEEG
G2	-32.549	-10.321	55.118	unknown	SEEG
G3	-36.088	-9.795	54.987	unknown	SEEG
G4	-39.384	-9.269	54.757	unknown	SEEG
G5	-42.905	-8.743	54.068	unknown	SEEG
G6	-46.445	-7.954	54.068	unknown	SEEG
G7	-49.591	-7.428	54.068	unknown	SEEG
G8	-53.131	-7.033	53.937	unknown	SEEG
G9	-56.728	-6.376	53.500	unknown	SEEG
G10	-60.210	-5.718	52.887	unknown	SEEG
G11	-63.618	-4.929	53.018	unknown	SEEG
G12	-67.338	-3.670	52.691	unknown	SEEG
H1	-60.555	4.551	36.591	unknown	SEEG
H2	-63.648	5.347	36.117	unknown	SEEG
H3	-66.946	6.413	35.897	unknown	SEEG
H4	-70.465	7.848	35.986	unknown	SEEG
H5	-73.647	8.767	35.500	unknown	SEEG
H6	-77.069	10.010	34.980	unknown	SEEG
I1	-23.206	16.202	45.500	unknown	SEEG
I2	-26.251	17.116	44.912	unknown	SEEG
I3	-29.500	17.377	44.781	unknown	SEEG
I4	-33.289	18.019	44.500	unknown	SEEG
I5	-36.673	18.551	44.259	unknown	SEEG
I6	-40.057	18.943	43.867	unknown	SEEG
I7	-43.722	19.645	43.728	unknown	SEEG
I8	-47.217	20.297	43.500	unknown	SEEG
I9	-50.844	20.957	43.500	unknown	SEEG
I10	-54.472	21.452	43.204	unknown	SEEG
I11	-58.143	22.112	42.941	unknown	SEEG
I12	-61.551	22.997	42.941	unknown	SEEG
I13	-65.091	23.625	42.810	unknown	SEEG
I14	-68.523	24.155	42.500	unknown	SEEG
J1	-35.491	11.597	58.004	unknown	SEEG
J2	-38.433	11.633	57.977	unknown	SEEG
J3	-42.018	11.792	57.901	unknown	SEEG
J4	-45.557	12.055	58.032	unknown	SEEG
J5	-48.835	12.318	57.901	unknown	SEEG
J6	-52.505	12.318	57.901	unknown	SEEG
J7	-55.652	12.713	58.032	unknown	SEEG
J8	-59.588	12.939	58.239	unknown	SEEG
J9	-63.386	13.239	58.163	unknown	SEEG
J10	-66.401	13.502	58.032	unknown	SEEG
J11	-70.286	13.945	57.119	unknown	SEEG
