name	x	y	z	size	type
A1	3.460	68.830	36.689	unknown	SEEG
A2	5.330	69.281	38.809	unknown	SEEG
A3	6.972	70.037	40.929	unknown	SEEG
A4	9.094	70.677	44.071	unknown	SEEG
A5	11.747	71.240	47.239	unknown	SEEG
A6	13.693	72.224	49.383	unknown	SEEG
B1	1.227	43.406	40.600	unknown	SEEG
B2	3.007	43.553	43.706	unknown	SEEG
B3	4.787	43.699	46.811	unknown	SEEG
B4	6.301	43.885	49.904	unknown	SEEG
B5	8.119	44.297	53.022	unknown	SEEG
B6	9.899	44.444	56.127	unknown	SEEG
B7	11.413	44.629	59.220	unknown	SEEG
B8	12.965	45.081	62.325	unknown	SEEG
C1	1.787	12.235	48.444	unknown	SEEG
C2	3.605	12.648	51.562	unknown	SEEG
C3	4.943	13.176	53.657	unknown	SEEG
C4	6.685	13.057	56.750	unknown	SEEG
C5	8.503	13.470	59.868	unknown	SEEG
C6	10.321	13.883	62.985	unknown	SEEG
C7	12.139	14.295	66.103	unknown	SEEG
C8	13.956	14.708	69.221	unknown	SEEG
D1	2.140	59.040	17.201	unknown	SEEG
D2	4.845	59.641	19.371	unknown	SEEG
D3	7.247	60.016	21.516	unknown	SEEG
D4	9.649	60.390	23.660	unknown	SEEG
D5	12.303	60.953	26.828	unknown	SEEG
D6	14.439	61.366	28.960	unknown	SEEG
D7	17.107	61.702	31.117	unknown	SEEG
D8	19.760	62.265	34.285	unknown	SEEG
D9	22.466	62.867	36.454	unknown	SEEG
D10	24.564	63.013	38.574	unknown	SEEG
D11	27.232	63.349	40.731	unknown	SEEG
D12	29.405	64.028	42.876	unknown	SEEG
E1	3.730	7.749	45.367	unknown	SEEG
E2	7.005	8.540	47.573	unknown	SEEG
E3	9.749	9.408	49.755	unknown	SEEG
E4	12.492	10.275	51.937	unknown	SEEG
E5	15.502	11.104	54.131	unknown	SEEG
E6	17.994	11.783	55.290	unknown	SEEG
E7	21.004	12.612	57.484	unknown	SEEG
E8	24.583	13.631	59.715	unknown	SEEG
F1	11.650	4.887	41.663	unknown	SEEG
F2	14.977	5.716	42.872	unknown	SEEG
F3	18.191	5.747	44.044	unknown	SEEG
F4	21.215	6.349	45.228	unknown	SEEG
F5	24.429	6.381	46.400	unknown	SEEG
F6	27.985	6.905	47.609	unknown	SEEG
F7	31.275	7.469	48.805	unknown	SEEG
F8	34.527	7.766	49.989	unknown	SEEG
F9	37.817	8.329	51.186	unknown	SEEG
F10	41.106	8.893	52.382	unknown	SEEG
G1	3.942	25.241	31.022	unknown	SEEG
G2	7.194	25.538	32.206	unknown	SEEG
G3	10.446	25.835	33.390	unknown	SEEG
G4	13.964	26.094	34.587	unknown	SEEG
G5	17.230	26.164	34.761	unknown	SEEG
G6	20.710	26.157	35.945	unknown	SEEG
G7	24.228	26.416	37.142	unknown	SEEG
G8	27.214	26.752	38.314	unknown	SEEG
G9	31.050	27.011	38.525	unknown	SEEG
G10	34.302	27.308	39.709	unknown	SEEG
G11	37.554	27.605	40.894	unknown	SEEG
G12	41.109	28.130	42.103	unknown	SEEG
H1	5.951	57.622	24.361	unknown	SEEG
H2	9.255	57.958	24.548	unknown	SEEG
H3	12.560	58.294	24.734	unknown	SEEG
H4	15.812	58.591	25.918	unknown	SEEG
H5	19.154	59.193	26.117	unknown	SEEG
H6	22.990	59.452	26.328	unknown	SEEG
H7	26.294	59.788	26.515	unknown	SEEG
H8	29.598	60.123	26.701	unknown	SEEG
H9	33.154	60.648	27.910	unknown	SEEG
H10	36.724	60.946	28.109	unknown	SEEG
H11	40.294	61.243	28.308	unknown	SEEG
H12	43.599	61.579	28.494	unknown	SEEG
I1	22.985	35.928	23.415	unknown	SEEG
I2	26.227	37.405	22.640	unknown	SEEG
