name	x	y	z	size	type
A1	-5.678	20.975	39.000	unknown	SEEG
A2	-3.599	21.669	41.768	unknown	SEEG
A3	-1.379	22.536	44.537	unknown	SEEG
A4	0.350	23.316	46.949	unknown	SEEG
A5	2.813	24.444	50.000	unknown	SEEG
A6	4.672	25.156	52.498	unknown	SEEG
A7	6.972	25.832	55.000	unknown	SEEG
A8	9.225	26.873	58.000	unknown	SEEG
A9	11.571	27.796	61.000	unknown	SEEG
B1	-8.412	-31.592	33.000	unknown	SEEG
B2	-5.010	-31.719	35.365	unknown	SEEG
B3	-2.589	-31.172	37.096	unknown	SEEG
B4	0.426	-31.245	39.000	unknown	SEEG
B5	3.372	-31.245	41.000	unknown	SEEG
B6	6.228	-31.072	43.326	unknown	SEEG
B7	8.995	-31.072	45.229	unknown	SEEG
B8	11.761	-31.072	47.652	unknown	SEEG
B9	14.873	-31.072	49.729	unknown	SEEG
B10	18.110	-30.914	51.699	unknown	SEEG
C1	-9.419	8.471	39.432	unknown	SEEG
C2	-6.220	9.297	40.384	unknown	SEEG
C3	-3.108	9.844	41.422	unknown	SEEG
C4	0.177	10.391	42.460	unknown	SEEG
C5	3.808	10.938	43.499	unknown	SEEG
C6	7.093	10.938	44.537	unknown	SEEG
C7	10.205	11.484	45.402	unknown	SEEG
C8	13.490	12.031	46.614	unknown	SEEG
C9	16.775	12.031	47.652	unknown	SEEG
C10	20.388	12.981	49.000	unknown	SEEG
C11	23.508	13.328	50.000	unknown	SEEG
C12	26.800	13.501	51.000	unknown	SEEG
C13	30.431	14.139	52.000	unknown	SEEG
D1	20.585	-20.988	14.566	unknown	SEEG
D2	23.246	-20.048	16.000	unknown	SEEG
D3	26.376	-19.108	17.000	unknown	SEEG
D4	29.663	-18.325	18.000	unknown	SEEG
D5	32.950	-17.541	19.000	unknown	SEEG
D6	36.393	-16.758	20.000	unknown	SEEG
D7	39.524	-15.975	21.000	unknown	SEEG
D8	43.107	-15.237	22.247	unknown	SEEG
E1	19.909	20.365	14.566	unknown	SEEG
E2	22.744	20.365	15.463	unknown	SEEG
E3	26.352	20.781	15.777	unknown	SEEG
E4	29.802	21.328	16.405	unknown	SEEG
E5	33.369	21.618	17.000	unknown	SEEG
E6	36.860	21.875	17.504	unknown	SEEG
E7	40.412	22.245	18.000	unknown	SEEG
E8	44.222	22.439	18.519	unknown	SEEG
F1	-5.178	-34.035	-6.515	unknown	SEEG
F2	-2.507	-34.432	-4.945	unknown	SEEG
F3	0.473	-34.192	-3.218	unknown	SEEG
F4	3.453	-34.192	-1.491	unknown	SEEG
F5	6.590	-34.192	0.235	unknown	SEEG
F6	9.570	-34.453	1.648	unknown	SEEG
F7	12.863	-34.035	3.689	unknown	SEEG
F8	15.687	-34.035	4.945	unknown	SEEG
F9	19.137	-33.878	6.672	unknown	SEEG
F10	22.117	-33.878	7.771	unknown	SEEG
F11	25.097	-33.906	9.812	unknown	SEEG
F12	28.234	-33.906	11.382	unknown	SEEG
F13	31.685	-34.192	13.108	unknown	SEEG
F14	34.665	-34.453	14.835	unknown	SEEG
F15	37.840	-34.249	16.000	unknown	SEEG
G1	19.314	19.503	6.000	unknown	SEEG
G2	22.431	19.503	5.573	unknown	SEEG
G3	25.881	19.503	5.416	unknown	SEEG
G4	29.175	20.234	5.416	unknown	SEEG
G5	32.782	20.781	5.416	unknown	SEEG
G6	36.233	20.781	5.416	unknown	SEEG
G7	39.684	21.328	5.416	unknown	SEEG
G8	43.134	21.875	5.416	unknown	SEEG
G9	46.727	22.395	5.548	unknown	SEEG
H1	31.057	0.547	-2.590	unknown	SEEG
H2	34.351	0.547	-1.491	unknown	SEEG
H3	37.488	0.547	-0.392	unknown	SEEG
H4	40.930	1.253	1.000	unknown	SEEG
H5	44.217	1.253	2.000	unknown	SEEG
H6	47.526	1.723	3.061	unknown	SEEG
H7	50.487	1.966	4.000	unknown	SEEG
I1	6.227	21.402	-14.075	unknown	SEEG
I2	9.314	22.403	-14.075	unknown	SEEG
I3	12.601	23.186	-14.075	unknown	SEEG
I4	15.731	23.813	-14.075	unknown	SEEG
I5	19.018	24.753	-14.075	unknown	SEEG
I6	22.461	25.223	-14.075	unknown	SEEG
I7	26.061	26.006	-14.075	unknown	SEEG
I8	29.191	26.789	-14.075	unknown	SEEG
I9	33.104	27.259	-14.075	unknown	SEEG
I10	36.704	27.886	-14.075	unknown	SEEG
I11	39.991	28.512	-14.075	unknown	SEEG
I12	43.406	29.013	-14.560	unknown	SEEG
J1	8.594	-0.441	-15.000	unknown	SEEG
J2	11.661	0.000	-15.000	unknown	SEEG
J3	14.948	0.313	-15.000	unknown	SEEG
J4	18.548	0.627	-15.000	unknown	SEEG
J5	21.992	1.097	-15.000	unknown	SEEG
J6	25.411	1.641	-15.463	unknown	SEEG
J7	28.704	2.188	-15.463	unknown	SEEG
J8	32.469	2.734	-15.463	unknown	SEEG
J9	35.919	2.734	-15.620	unknown	SEEG
J10	39.684	3.281	-15.463	unknown	SEEG
J11	42.977	3.828	-15.620	unknown	SEEG
J12	46.114	4.387	-15.620	unknown	SEEG
J13	49.795	4.898	-15.464	unknown	SEEG
K1	2.982	-7.656	-15.620	unknown	SEEG
K2	5.714	-7.676	-15.452	unknown	SEEG
K3	9.470	-7.990	-15.452	unknown	SEEG
K4	13.227	-8.146	-15.452	unknown	SEEG
K5	16.357	-8.773	-15.452	unknown	SEEG
K6	19.800	-8.773	-15.452	unknown	SEEG
K7	23.244	-9.243	-15.452	unknown	SEEG
K8	26.844	-9.243	-15.452	unknown	SEEG
K9	30.273	-9.844	-15.463	unknown	SEEG
K10	34.043	-10.340	-15.452	unknown	SEEG
K11	37.487	-10.340	-15.452	unknown	SEEG
K12	40.782	-10.938	-15.463	unknown	SEEG
K13	44.608	-11.385	-15.452	unknown	SEEG
