name	x	y	z	size	type
I7	27.185	60.355	40.183	unknown	SEEG
I8	30.534	60.452	41.001	unknown	SEEG
I9	33.884	60.549	41.819	unknown	SEEG
I10	37.233	60.646	42.637	unknown	SEEG
I11	40.551	60.285	43.370	unknown	SEEG
I12	44.364	60.357	44.153	unknown	SEEG
I13	47.682	59.996	44.886	unknown	SEEG
I14	51.032	60.093	45.704	unknown	SEEG
J1	-6.819	8.598	36.734	unknown	SEEG
J2	-9.477	7.278	39.719	unknown	SEEG
J3	-11.734	6.118	41.688	unknown	SEEG
J4	-13.896	5.230	44.722	unknown	SEEG
J5	-16.153	4.070	46.691	unknown	SEEG
J6	-18.779	3.208	49.761	unknown	SEEG
J7	-20.572	2.022	51.694	unknown	SEEG
J8	-22.733	1.135	54.728	unknown	SEEG
J9	-25.424	0.458	56.817	unknown	SEEG
J10	-27.586	-0.429	59.851	unknown	SEEG
J11	-29.843	-1.590	61.820	unknown	SEEG
J12	-32.005	-2.477	64.854	unknown	SEEG
J13	-34.262	-3.638	66.823	unknown	SEEG
J14	-36.455	-4.983	69.773	unknown	SEEG
K1	14.096	-17.625	34.491	unknown	SEEG
K2	16.486	-19.037	36.107	unknown	SEEG
K3	19.710	-20.772	36.587	unknown	SEEG
K4	22.935	-22.507	37.068	unknown	SEEG
K5	25.790	-23.944	38.649	unknown	SEEG
K6	28.581	-25.196	39.249	unknown	SEEG
K7	31.870	-27.116	40.710	unknown	SEEG
K8	34.660	-28.368	41.310	unknown	SEEG
K9	37.918	-30.747	42.686	unknown	SEEG
K10	41.174	-32.024	43.251	unknown	SEEG
K11	43.965	-33.276	43.851	unknown	SEEG
K12	47.285	-34.738	45.397	unknown	SEEG
