name	x	y	z	size	type
A1	8.697	-10.422	-3.000	unknown	SEEG
A2	5.820	-9.935	-3.582	unknown	SEEG
A3	2.161	-9.097	-3.665	unknown	SEEG
A4	-1.332	-8.597	-4.332	unknown	SEEG
A5	-4.594	-8.180	-4.915	unknown	SEEG
A6	-8.068	-7.764	-5.248	unknown	SEEG
A7	-11.394	-7.347	-5.665	unknown	SEEG
A8	-14.970	-6.598	-6.331	unknown	SEEG
A9	-18.274	-6.264	-6.649	unknown	SEEG
A10	-21.892	-5.598	-6.649	unknown	SEEG
A11	-25.342	-5.265	-7.399	unknown	SEEG
A12	-28.752	-4.762	-7.732	unknown	SEEG
A13	-32.245	-4.345	-8.399	unknown	SEEG
A14	-35.724	-3.648	-9.000	unknown	SEEG
B1	3.893	3.033	-2.000	unknown	SEEG
B2	1.065	3.742	-2.582	unknown	SEEG
B3	-2.344	4.365	-2.582	unknown	SEEG
B4	-5.754	5.198	-2.582	unknown	SEEG
B5	-9.209	5.948	-3.401	unknown	SEEG
B6	-12.713	6.624	-3.401	unknown	SEEG
B7	-16.122	7.124	-3.734	unknown	SEEG
B8	-19.604	7.957	-4.317	unknown	SEEG
B9	-23.180	8.358	-4.483	unknown	SEEG
B10	-26.749	8.941	-4.817	unknown	SEEG
B11	-30.332	9.524	-5.316	unknown	SEEG
B12	-33.652	10.146	-5.498	unknown	SEEG
B13	-36.902	10.524	-5.650	unknown	SEEG
B14	-40.642	11.221	-6.000	unknown	SEEG
C1	2.112	21.537	1.000	unknown	SEEG
C2	-0.977	21.621	0.598	unknown	SEEG
C3	-4.125	21.704	0.598	unknown	SEEG
C4	-7.784	22.204	0.265	unknown	SEEG
C5	-11.205	22.287	-0.485	unknown	SEEG
C6	-14.437	22.370	-0.485	unknown	SEEG
C7	-17.890	22.367	-1.000	unknown	SEEG
C8	-21.517	22.534	-1.401	unknown	SEEG
C9	-25.042	22.617	-1.401	unknown	SEEG
C10	-28.535	22.701	-2.000	unknown	SEEG
C11	-32.228	22.701	-2.400	unknown	SEEG
C12	-35.437	22.784	-2.400	unknown	SEEG
C13	-39.303	23.031	-3.000	unknown	SEEG
D1	17.733	45.994	13.513	unknown	SEEG
D2	14.490	46.744	13.513	unknown	SEEG
D3	10.581	47.161	13.347	unknown	SEEG
D4	6.590	47.827	12.514	unknown	SEEG
D5	2.788	48.240	12.514	unknown	SEEG
D6	-1.287	48.823	12.514	unknown	SEEG
D7	-4.780	49.241	12.208	unknown	SEEG
D8	-9.001	49.823	11.597	unknown	SEEG
D9	-12.930	50.239	11.597	unknown	SEEG
D10	-16.838	50.906	11.597	unknown	SEEG
D11	-20.549	51.236	11.597	unknown	SEEG
D12	-24.635	51.903	10.598	unknown	SEEG
D13	-28.199	52.486	10.598	unknown	SEEG
D14	-32.522	53.136	10.000	unknown	SEEG
E1	-10.930	17.021	14.418	unknown	SEEG
E2	-14.324	17.021	15.667	unknown	SEEG
E3	-17.484	17.271	15.929	unknown	SEEG
E4	-20.727	17.188	16.512	unknown	SEEG
E5	-24.469	17.521	17.262	unknown	SEEG
E6	-27.879	17.771	17.679	unknown	SEEG
E7	-31.371	17.691	18.262	unknown	SEEG
E8	-35.014	17.941	18.842	unknown	SEEG
E9	-38.741	18.274	19.425	unknown	SEEG
E10	-41.738	18.212	20.000	unknown	SEEG
F1	20.005	43.763	26.436	unknown	SEEG
F2	16.845	44.513	26.436	unknown	SEEG
F3	12.927	45.759	25.541	unknown	SEEG
F4	9.215	46.713	25.541	unknown	SEEG
F5	5.229	47.746	25.541	unknown	SEEG
F6	1.469	48.916	25.541	unknown	SEEG
F7	-2.311	50.156	25.541	unknown	SEEG
F8	-6.360	51.103	24.860	unknown	SEEG
F9	-10.124	52.205	24.860	unknown	SEEG
F10	-13.852	53.375	24.378	unknown	SEEG
F11	-17.752	54.683	24.378	unknown	SEEG
F12	-21.395	55.785	24.378	unknown	SEEG
F13	-25.099	56.674	24.000	unknown	SEEG
G1	10.485	63.056	44.581	unknown	SEEG
G2	7.324	63.469	44.581	unknown	SEEG
G3	3.681	63.951	44.030	unknown	SEEG
G4	-0.080	64.364	43.480	unknown	SEEG
G5	-3.507	65.122	43.480	unknown	SEEG
G6	-7.150	65.535	43.480	unknown	SEEG
G7	-10.105	65.879	42.653	unknown	SEEG
G8	-13.679	66.361	42.653	unknown	SEEG
G9	-17.262	66.843	42.517	unknown	SEEG
G10	-20.597	67.464	41.970	unknown	SEEG
G11	-24.011	68.242	41.396	unknown	SEEG
H1	17.737	44.553	49.000	unknown	SEEG
H2	14.645	44.967	48.380	unknown	SEEG
H3	11.621	45.449	47.967	unknown	SEEG
H4	7.978	45.799	47.416	unknown	SEEG
H5	4.707	46.143	47.416	unknown	SEEG
H6	0.925	46.556	47.012	unknown	SEEG
H7	-2.236	46.763	46.599	unknown	SEEG
H8	-5.808	47.107	46.048	unknown	SEEG
H9	-9.245	47.657	46.048	unknown	SEEG
H10	-12.804	47.864	45.570	unknown	SEEG
H11	-16.358	48.405	45.363	unknown	SEEG
H12	-19.814	48.680	45.019	unknown	SEEG
H13	-23.388	49.162	44.537	unknown	SEEG
H14	-26.942	49.300	44.537	unknown	SEEG
H15	-30.310	49.782	43.711	unknown	SEEG
H16	-33.924	50.291	43.305	unknown	SEEG
