name	x	y	z	size	type
A1	8.001	87.475	-25.476	unknown	SEEG
A2	11.133	87.169	-25.476	unknown	SEEG
A3	14.628	86.877	-25.476	unknown	SEEG
A4	18.195	86.586	-25.281	unknown	SEEG
A5	21.981	86.488	-25.087	unknown	SEEG
A6	25.282	86.310	-24.503	unknown	SEEG
A7	28.583	86.197	-24.309	unknown	SEEG
A8	32.392	85.854	-24.485	unknown	SEEG
B1	7.996	77.609	-14.584	unknown	SEEG
B2	11.223	77.768	-14.584	unknown	SEEG
B3	14.621	77.282	-14.584	unknown	SEEG
B4	18.019	76.994	-15.491	unknown	SEEG
B5	21.515	76.601	-15.491	unknown	SEEG
B6	25.398	76.018	-15.491	unknown	SEEG
B7	28.990	75.732	-15.685	unknown	SEEG
B8	32.388	75.337	-16.445	unknown	SEEG
B9	35.883	75.531	-16.736	unknown	SEEG
B10	39.378	75.629	-16.736	unknown	SEEG
B11	42.679	75.344	-17.241	unknown	SEEG
B12	46.271	74.955	-17.533	unknown	SEEG
B13	49.819	74.462	-17.514	unknown	SEEG
B14	53.536	74.320	-18.000	unknown	SEEG
C1	5.682	84.886	-10.585	unknown	SEEG
C2	8.990	84.576	-10.585	unknown	SEEG
C3	12.538	84.382	-11.485	unknown	SEEG
C4	15.786	83.895	-11.485	unknown	SEEG
C5	19.573	83.798	-11.874	unknown	SEEG
C6	23.121	83.506	-12.457	unknown	SEEG
C7	26.466	83.117	-13.235	unknown	SEEG
C8	29.917	82.923	-13.624	unknown	SEEG
C9	33.412	82.534	-14.305	unknown	SEEG
C10	36.854	82.339	-15.277	unknown	SEEG
C11	40.208	81.464	-15.764	unknown	SEEG
C12	43.984	81.321	-17.000	unknown	SEEG
D1	18.030	48.251	-9.000	unknown	SEEG
D2	21.234	48.056	-9.389	unknown	SEEG
D3	24.341	48.251	-9.947	unknown	SEEG
D4	28.146	48.348	-10.239	unknown	SEEG
D5	31.350	48.348	-10.531	unknown	SEEG
D6	35.039	48.542	-11.211	unknown	SEEG
D7	38.340	48.542	-11.795	unknown	SEEG
D8	41.835	48.542	-12.281	unknown	SEEG
D9	45.455	48.542	-12.919	unknown	SEEG
D10	48.905	48.542	-13.320	unknown	SEEG
D11	52.676	48.542	-13.722	unknown	SEEG
D12	55.885	48.581	-13.963	unknown	SEEG
D13	59.811	48.782	-14.526	unknown	SEEG
E1	25.455	22.299	-11.995	unknown	SEEG
E2	28.744	22.460	-11.995	unknown	SEEG
E3	32.114	22.531	-11.484	unknown	SEEG
E4	35.775	22.616	-11.484	unknown	SEEG
E5	39.225	22.938	-11.484	unknown	SEEG
E6	42.675	22.697	-11.484	unknown	SEEG
E7	46.285	22.857	-11.484	unknown	SEEG
E8	49.816	23.259	-11.484	unknown	SEEG
E9	53.266	23.098	-11.484	unknown	SEEG
E10	56.556	23.420	-11.484	unknown	SEEG
E11	60.487	23.259	-11.484	unknown	SEEG
E12	64.018	23.340	-11.484	unknown	SEEG
E13	67.548	23.581	-11.484	unknown	SEEG
E14	70.906	23.632	-11.000	unknown	SEEG
F1	29.007	11.600	-10.000	unknown	SEEG
F2	31.975	11.726	-10.427	unknown	SEEG
F3	35.458	11.645	-10.427	unknown	SEEG
F4	38.908	11.726	-10.427	unknown	SEEG
F5	42.519	11.645	-10.427	unknown	SEEG
F6	46.050	11.806	-10.427	unknown	SEEG
F7	49.547	11.645	-10.588	unknown	SEEG
F8	53.006	11.885	-10.588	unknown	SEEG
F9	56.527	11.966	-11.150	unknown	SEEG
F10	60.098	11.805	-11.412	unknown	SEEG
F11	63.437	11.966	-11.412	unknown	SEEG
F12	67.230	12.050	-12.000	unknown	SEEG
G1	25.615	-2.122	-10.000	unknown	SEEG
G2	28.664	-2.122	-10.482	unknown	SEEG
G3	32.033	-2.122	-11.045	unknown	SEEG
G4	35.644	-1.961	-11.045	unknown	SEEG
G5	39.130	-1.961	-11.528	unknown	SEEG
G6	42.512	-1.721	-11.528	unknown	SEEG
G7	45.950	-1.801	-12.090	unknown	SEEG
G8	49.480	-1.881	-12.572	unknown	SEEG
G9	53.252	-1.640	-12.894	unknown	SEEG
G10	56.541	-1.801	-13.216	unknown	SEEG
G11	60.294	-1.881	-13.544	unknown	SEEG
G12	63.664	-1.881	-13.946	unknown	SEEG
G13	66.944	-2.122	-14.517	unknown	SEEG
H1	45.513	10.189	3.000	unknown	SEEG
H2	48.587	10.064	3.540	unknown	SEEG
H3	51.889	9.983	3.540	unknown	SEEG
H4	55.579	10.144	3.540	unknown	SEEG
H5	58.949	10.064	3.540	unknown	SEEG
H6	62.480	10.144	3.540	unknown	SEEG
H7	66.171	10.224	3.540	unknown	SEEG
H8	69.981	10.445	4.000	unknown	SEEG
I1	10.717	60.845	9.516	unknown	SEEG
I2	14.328	61.327	9.596	unknown	SEEG
I3	17.858	61.889	9.274	unknown	SEEG
I4	21.388	62.289	9.033	unknown	SEEG
I5	24.839	62.771	8.631	unknown	SEEG
I6	28.336	63.173	8.631	unknown	SEEG
I7	31.947	63.813	8.390	unknown	SEEG
I8	35.477	64.218	8.390	unknown	SEEG
I9	38.767	64.378	8.390	unknown	SEEG
I10	42.137	64.941	8.390	unknown	SEEG
I11	45.748	65.182	7.840	unknown	SEEG
I12	49.518	65.825	7.840	unknown	SEEG
I13	52.808	66.541	7.747	unknown	SEEG
I14	56.484	66.822	7.436	unknown	SEEG
J1	3.701	71.928	17.000	unknown	SEEG
J2	6.774	70.805	19.292	unknown	SEEG
J3	9.995	70.009	19.757	unknown	SEEG
J4	13.384	70.752	18.827	unknown	SEEG
J5	16.628	71.436	17.794	unknown	SEEG
J6	19.998	72.199	16.588	unknown	SEEG
J7	23.207	72.800	15.624	unknown	SEEG
J8	26.628	73.801	14.332	unknown	SEEG
J9	30.078	74.203	13.447	unknown	SEEG
J10	33.368	74.525	12.965	unknown	SEEG
J11	36.818	74.766	12.563	unknown	SEEG
J12	40.349	75.248	12.242	unknown	SEEG
J13	43.718	75.248	11.840	unknown	SEEG
J14	47.489	75.409	11.599	unknown	SEEG
K1	8.927	43.335	21.000	unknown	SEEG
K2	12.257	43.601	20.488	unknown	SEEG
K3	15.838	43.933	19.824	unknown	SEEG
K4	18.980	43.998	19.339	unknown	SEEG
K5	22.561	44.126	19.339	unknown	SEEG
K6	26.050	44.658	18.761	unknown	SEEG
K7	29.697	44.724	18.628	unknown	SEEG
K8	33.080	45.055	17.891	unknown	SEEG
K9	36.567	45.254	17.426	unknown	SEEG
K10	40.042	45.520	17.426	unknown	SEEG
K11	43.596	45.719	16.894	unknown	SEEG
K12	46.779	45.985	16.562	unknown	SEEG
K13	50.320	46.317	15.765	unknown	SEEG
K14	53.741	46.514	15.433	unknown	SEEG
