name	x	y	z	size	type
A1	23.633	10.941	23.352	unknown	SEEG
A2	26.591	11.037	24.455	unknown	SEEG
A3	30.235	11.139	25.572	unknown	SEEG
A4	33.887	11.118	26.662	unknown	SEEG
A5	37.240	11.349	27.070	unknown	SEEG
A6	40.585	11.487	27.897	unknown	SEEG
A7	44.127	11.376	28.965	unknown	SEEG
A8	47.450	11.527	29.882	unknown	SEEG
A9	50.925	11.636	30.177	unknown	SEEG
A10	54.659	11.641	31.274	unknown	SEEG
A11	57.927	11.747	31.532	unknown	SEEG
A12	61.828	11.893	32.492	unknown	SEEG
B1	26.173	17.931	23.857	unknown	SEEG
B2	29.045	18.915	25.229	unknown	SEEG
B3	31.972	20.223	26.145	unknown	SEEG
B4	34.936	21.383	27.325	unknown	SEEG
B5	38.000	22.639	28.687	unknown	SEEG
B6	40.930	23.909	29.982	unknown	SEEG
B7	43.849	25.175	31.515	unknown	SEEG
B8	46.727	26.384	32.949	unknown	SEEG
B9	49.754	27.785	34.583	unknown	SEEG
B10	52.724	29.197	36.165	unknown	SEEG
B11	55.571	30.274	37.483	unknown	SEEG
B12	58.401	31.635	38.865	unknown	SEEG
C1	30.523	9.438	18.027	unknown	SEEG
C2	33.340	8.608	18.922	unknown	SEEG
C3	36.240	7.917	20.275	unknown	SEEG
C4	39.260	6.909	21.337	unknown	SEEG
C5	42.366	5.852	22.495	unknown	SEEG
C6	45.298	4.945	23.459	unknown	SEEG
C7	48.527	3.821	24.706	unknown	SEEG
C8	51.527	2.876	25.783	unknown	SEEG
C9	54.730	1.858	27.052	unknown	SEEG
C10	57.857	0.867	28.232	unknown	SEEG
D1	39.090	14.906	9.161	unknown	SEEG
D2	41.830	14.298	9.079	unknown	SEEG
D3	45.350	13.200	9.926	unknown	SEEG
D4	48.548	12.336	9.796	unknown	SEEG
D5	51.712	11.473	9.665	unknown	SEEG
D6	55.056	10.442	10.524	unknown	SEEG
D7	58.543	9.738	10.434	unknown	SEEG
D8	61.847	8.573	11.263	unknown	SEEG
D9	65.230	7.614	11.883	unknown	SEEG
D10	68.872	6.737	12.230	unknown	SEEG
E1	26.610	10.774	19.826	unknown	SEEG
E2	29.656	11.363	19.463	unknown	SEEG
E3	33.181	12.098	18.670	unknown	SEEG
E4	36.321	12.683	18.860	unknown	SEEG
E5	40.279	13.349	18.059	unknown	SEEG
E6	43.660	14.108	18.293	unknown	SEEG
E7	47.053	15.099	18.578	unknown	SEEG
E8	50.271	15.788	18.793	unknown	SEEG
E9	53.970	16.530	19.029	unknown	SEEG
E10	57.185	17.141	19.226	unknown	SEEG
E11	60.566	17.899	19.459	unknown	SEEG
E12	63.947	18.658	19.693	unknown	SEEG
F1	-0.325	15.157	29.978	unknown	SEEG
F2	1.613	16.020	32.256	unknown	SEEG
F3	4.407	16.987	33.707	unknown	SEEG
F4	7.095	17.846	35.568	unknown	SEEG
F5	9.888	18.551	37.486	unknown	SEEG
F6	12.621	19.509	39.537	unknown	SEEG
F7	15.289	20.365	41.445	unknown	SEEG
F8	18.101	21.235	43.363	unknown	SEEG
F9	20.897	22.169	45.349	unknown	SEEG
F10	23.837	23.152	47.474	unknown	SEEG
F11	26.490	23.934	49.349	unknown	SEEG
F12	28.937	24.700	51.322	unknown	SEEG
F13	31.884	25.691	53.429	unknown	SEEG
F14	34.672	26.690	55.534	unknown	SEEG
F15	37.417	27.454	57.449	unknown	SEEG
F16	40.097	28.377	59.477	unknown	SEEG
G1	15.353	77.454	23.635	unknown	SEEG
G2	15.454	79.810	26.210	unknown	SEEG
G3	15.571	82.322	27.889	unknown	SEEG
G4	15.783	84.968	30.437	unknown	SEEG
G5	16.030	87.353	32.850	unknown	SEEG
G6	16.309	89.928	35.333	unknown	SEEG
G7	16.490	92.376	37.806	unknown	SEEG
G8	16.738	94.940	40.356	unknown	SEEG
H1	2.254	73.218	21.418	unknown	SEEG
H2	3.719	74.354	24.773	unknown	SEEG
H3	5.295	75.201	27.382	unknown	SEEG
H4	6.985	75.927	29.966	unknown	SEEG
H5	8.724	76.777	33.303	unknown	SEEG
H6	10.309	77.487	36.354	unknown	SEEG
H7	11.922	78.092	39.080	unknown	SEEG
H8	13.388	79.227	42.435	unknown	SEEG
H9	15.172	80.055	45.411	unknown	SEEG
H10	16.771	80.885	48.503	unknown	SEEG
I1	1.751	55.739	31.867	unknown	SEEG
I2	2.759	57.117	34.242	unknown	SEEG
I3	3.877	58.728	37.110	unknown	SEEG
I4	5.153	60.203	39.782	unknown	SEEG
I5	6.389	61.829	42.846	unknown	SEEG
I6	7.740	63.392	45.500	unknown	SEEG
I7	8.862	64.849	48.117	unknown	SEEG
I8	10.303	66.412	51.275	unknown	SEEG
I9	11.622	68.069	54.028	unknown	SEEG
I10	12.979	69.785	57.199	unknown	SEEG
