name	x	y	z	size	type
A1	-22.926	44.952	15.064	unknown	SEEG
A2	-25.946	44.952	15.813	unknown	SEEG
A3	-29.574	44.952	16.795	unknown	SEEG
A4	-32.908	44.952	17.776	unknown	SEEG
A5	-36.340	44.952	18.562	unknown	SEEG
A6	-39.637	45.056	19.081	unknown	SEEG
B1	6.280	67.997	19.500	unknown	SEEG
B2	2.883	67.801	20.132	unknown	SEEG
B3	0.115	67.312	20.500	unknown	SEEG
B4	-3.603	66.822	21.500	unknown	SEEG
B5	-6.930	66.136	22.500	unknown	SEEG
B6	-10.257	65.353	22.881	unknown	SEEG
B7	-13.983	65.353	23.764	unknown	SEEG
B8	-17.400	64.863	24.500	unknown	SEEG
B9	-20.923	64.275	25.500	unknown	SEEG
B10	-24.446	63.785	26.500	unknown	SEEG
B11	-27.613	63.785	26.905	unknown	SEEG
B12	-30.882	62.922	27.787	unknown	SEEG
C1	-11.945	36.446	30.084	unknown	SEEG
C2	-14.782	35.662	31.017	unknown	SEEG
C3	-18.207	34.879	32.500	unknown	SEEG
C4	-21.436	34.191	33.765	unknown	SEEG
C5	-24.666	33.210	35.041	unknown	SEEG
C6	-27.992	32.622	36.022	unknown	SEEG
C7	-31.297	31.971	36.858	unknown	SEEG
D1	12.864	85.261	22.500	unknown	SEEG
D2	9.747	84.694	22.684	unknown	SEEG
D3	6.511	84.028	22.979	unknown	SEEG
D4	3.301	83.243	22.979	unknown	SEEG
D5	-0.255	82.470	23.077	unknown	SEEG
D6	-3.736	81.728	23.500	unknown	SEEG
D7	-7.316	80.890	24.058	unknown	SEEG
D8	-10.649	80.245	24.500	unknown	SEEG
D9	-13.982	79.380	24.500	unknown	SEEG
D10	-17.415	78.762	24.843	unknown	SEEG
D11	-20.907	78.144	25.033	unknown	SEEG
D12	-24.384	77.499	24.968	unknown	SEEG
E1	16.041	90.725	22.950	unknown	SEEG
E2	13.177	90.207	25.033	unknown	SEEG
E3	9.844	89.760	26.500	unknown	SEEG
E4	6.881	89.760	27.500	unknown	SEEG
E5	3.657	89.143	29.247	unknown	SEEG
E6	0.468	88.648	30.907	unknown	SEEG
E7	-2.976	88.648	32.056	unknown	SEEG
E8	-6.082	88.154	33.500	unknown	SEEG
F1	18.275	59.348	39.941	unknown	SEEG
F2	15.399	57.634	40.500	unknown	SEEG
F3	12.436	56.028	40.500	unknown	SEEG
F4	9.597	53.927	40.500	unknown	SEEG
F5	6.208	52.197	41.250	unknown	SEEG
F6	3.424	50.591	41.500	unknown	SEEG
F7	0.091	49.108	41.500	unknown	SEEG
F8	-2.872	47.728	42.272	unknown	SEEG
F9	-5.958	45.942	42.782	unknown	SEEG
F10	-8.797	44.412	43.500	unknown	SEEG
F11	-11.884	43.008	44.059	unknown	SEEG
F12	-15.094	41.350	44.825	unknown	SEEG
F13	-18.056	39.963	45.500	unknown	SEEG
F14	-21.266	38.544	46.230	unknown	SEEG
F15	-24.352	37.141	47.124	unknown	SEEG
F16	-26.894	35.996	48.072	unknown	SEEG
G1	18.284	54.854	40.512	unknown	SEEG
G2	14.811	54.850	41.107	unknown	SEEG
G3	11.275	54.709	41.107	unknown	SEEG
G4	7.917	54.422	41.107	unknown	SEEG
G5	4.281	53.918	41.947	unknown	SEEG
G6	0.644	53.918	42.087	unknown	SEEG
G7	-2.725	53.718	42.087	unknown	SEEG
G8	-6.260	53.576	42.647	unknown	SEEG
G9	-9.795	53.435	42.647	unknown	SEEG
G10	-13.342	53.414	43.067	unknown	SEEG
G11	-16.866	53.010	43.207	unknown	SEEG
G12	-20.195	52.910	43.207	unknown	SEEG
G13	-23.937	52.869	43.907	unknown	SEEG
G14	-27.566	52.441	44.097	unknown	SEEG
H1	18.240	67.678	39.029	unknown	SEEG
H2	15.659	66.175	40.500	unknown	SEEG
H3	13.092	64.476	40.827	unknown	SEEG
H4	10.144	62.205	41.876	unknown	SEEG
H5	7.174	60.371	42.500	unknown	SEEG
H6	4.629	58.389	43.500	unknown	SEEG
H7	1.942	56.691	44.500	unknown	SEEG
H8	-0.614	54.709	45.167	unknown	SEEG
H9	-3.573	52.611	46.254	unknown	SEEG
H10	-6.349	50.745	47.127	unknown	SEEG
H11	-8.947	49.083	48.090	unknown	SEEG
H12	-11.775	46.967	48.938	unknown	SEEG
H13	-14.745	44.992	49.785	unknown	SEEG
H14	-17.432	42.734	50.773	unknown	SEEG
H15	-20.195	40.836	51.467	unknown	SEEG
H16	-22.840	38.844	52.500	unknown	SEEG
I1	17.498	60.230	49.997	unknown	SEEG
I2	14.211	58.956	50.767	unknown	SEEG
I3	10.993	57.831	51.338	unknown	SEEG
I4	7.740	56.407	51.500	unknown	SEEG
I5	4.346	55.150	52.186	unknown	SEEG
I6	1.235	54.022	52.892	unknown	SEEG
I7	-2.159	52.869	53.500	unknown	SEEG
I8	-5.270	51.764	54.022	unknown	SEEG
I9	-8.866	50.604	54.827	unknown	SEEG
I10	-11.916	49.648	55.293	unknown	SEEG
I11	-15.291	48.590	56.087	unknown	SEEG
