name	x	y	z	size	type
G2	-38.525	9.883	13.200	unknown	SEEG
G3	-39.227	8.946	17.200	unknown	SEEG
G4	-39.813	8.594	20.800	unknown	SEEG
G5	-40.515	8.008	23.600	unknown	SEEG
G6	-41.335	7.187	27.600	unknown	SEEG
G7	-41.920	6.719	30.800	unknown	SEEG
G8	-42.623	6.132	33.600	unknown	SEEG
G9	-43.677	5.429	37.600	unknown	SEEG
G10	-44.380	4.609	41.200	unknown	SEEG
G11	-45.316	4.023	44.400	unknown	SEEG
G12	-45.902	3.436	47.200	unknown	SEEG
G13	-46.722	2.616	50.800	unknown	SEEG
G14	-47.345	2.061	53.924	unknown	SEEG
H1	-4.822	15.602	46.610	unknown	SEEG
H2	-6.674	15.744	48.800	unknown	SEEG
H3	-9.133	15.979	52.000	unknown	SEEG
H4	-11.592	16.330	54.800	unknown	SEEG
H5	-13.817	16.330	57.600	unknown	SEEG
H6	-15.807	16.447	60.000	unknown	SEEG
H7	-18.149	16.565	62.800	unknown	SEEG
H8	-20.148	16.928	65.332	unknown	SEEG
I1	-12.646	14.806	34.887	unknown	SEEG
I2	-15.339	15.510	37.600	unknown	SEEG
I3	-17.798	15.744	40.400	unknown	SEEG
I4	-20.374	16.213	42.800	unknown	SEEG
I5	-22.833	16.799	45.200	unknown	SEEG
I6	-25.293	17.385	47.600	unknown	SEEG
I7	-27.634	17.620	50.000	unknown	SEEG
I8	-29.976	18.088	52.400	unknown	SEEG
I9	-32.787	18.674	54.800	unknown	SEEG
I10	-35.129	18.909	57.200	unknown	SEEG
I11	-37.471	19.378	59.600	unknown	SEEG
I12	-39.893	19.554	61.917	unknown	SEEG
J1	-6.434	30.472	18.338	unknown	SEEG
J2	-8.323	29.802	20.000	unknown	SEEG
J3	-11.251	29.215	22.800	unknown	SEEG
J4	-13.944	28.512	25.200	unknown	SEEG
J5	-16.286	28.160	27.200	unknown	SEEG
J6	-18.979	27.692	29.600	unknown	SEEG
J7	-21.790	27.340	32.000	unknown	SEEG
J8	-24.015	26.988	34.000	unknown	SEEG
J9	-26.825	26.637	36.400	unknown	SEEG
J10	-29.518	26.285	38.800	unknown	SEEG
J11	-31.977	25.933	41.200	unknown	SEEG
J12	-34.319	25.582	43.200	unknown	SEEG
J13	-37.130	25.347	45.600	unknown	SEEG
J14	-39.823	24.527	48.000	unknown	SEEG
J15	-42.516	24.175	50.400	unknown	SEEG
J16	-44.975	23.888	52.344	unknown	SEEG
K1	-7.142	18.348	21.200	unknown	SEEG
K2	-8.909	18.783	22.800	unknown	SEEG
K3	-11.719	19.604	25.600	unknown	SEEG
K4	-14.412	20.659	28.400	unknown	SEEG
K5	-16.637	21.479	30.800	unknown	SEEG
K6	-18.979	22.183	33.200	unknown	SEEG
K7	-21.204	23.120	35.600	unknown	SEEG
K8	-23.078	23.823	37.600	unknown	SEEG
K9	-25.654	24.996	40.800	unknown	SEEG
K10	-28.113	25.582	43.600	unknown	SEEG
K11	-30.221	26.520	46.000	unknown	SEEG
K12	-32.446	27.340	48.400	unknown	SEEG
K13	-34.436	28.160	50.800	unknown	SEEG
K14	-36.778	29.098	53.600	unknown	SEEG
K15	-39.003	29.684	56.000	unknown	SEEG
K16	-41.022	30.694	58.471	unknown	SEEG
L1	-10.875	24.359	43.223	unknown	SEEG
L2	-11.662	26.215	45.200	unknown	SEEG
L3	-12.422	28.395	48.000	unknown	SEEG
L4	-13.241	30.739	50.800	unknown	SEEG
L5	-14.178	32.732	53.600	unknown	SEEG
L6	-14.998	34.842	56.000	unknown	SEEG
L7	-15.935	36.952	58.400	unknown	SEEG
L8	-16.754	39.179	61.200	unknown	SEEG
L9	-17.808	41.289	63.784	unknown	SEEG
M1	-7.638	14.030	41.298	unknown	SEEG
M2	-9.365	14.458	43.600	unknown	SEEG
M3	-11.055	15.381	46.800	unknown	SEEG
M4	-12.591	16.457	49.600	unknown	SEEG
M5	-14.128	17.534	52.400	unknown	SEEG
M6	-15.664	18.303	55.200	unknown	SEEG
M7	-17.201	19.380	58.400	unknown	SEEG
M8	-19.045	20.303	61.600	unknown	SEEG
M9	-21.042	21.379	65.200	unknown	SEEG
M10	-22.233	22.095	67.603	unknown	SEEG
