name	x	y	z	size	type
F5	-32.805	27.832	9.222	unknown	SEEG
F6	-36.034	28.181	10.075	unknown	SEEG
F7	-39.088	28.531	11.124	unknown	SEEG
F8	-42.404	29.055	11.989	unknown	SEEG
F9	-45.690	29.320	13.125	unknown	SEEG
F10	-49.180	30.020	13.912	unknown	SEEG
F11	-52.321	30.282	14.961	unknown	SEEG
F12	-55.637	30.719	15.835	unknown	SEEG
F13	-58.779	31.244	16.447	unknown	SEEG
F14	-62.182	31.680	17.496	unknown	SEEG
F15	-65.702	32.045	19.000	unknown	SEEG
G1	-38.474	1.002	13.000	unknown	SEEG
G2	-40.132	0.740	15.311	unknown	SEEG
G3	-44.059	0.303	17.583	unknown	SEEG
G4	-46.386	0.303	19.768	unknown	SEEG
G5	-49.258	0.051	22.189	unknown	SEEG
G6	-51.963	0.051	23.941	unknown	SEEG
G7	-54.580	0.051	26.039	unknown	SEEG
G8	-57.494	-0.401	28.000	unknown	SEEG
H1	-29.123	20.563	27.000	unknown	SEEG
H2	-32.702	21.438	28.203	unknown	SEEG
H3	-35.667	22.224	29.000	unknown	SEEG
H4	-38.983	23.186	30.000	unknown	SEEG
H5	-42.126	24.060	30.563	unknown	SEEG
H6	-45.529	24.846	31.437	unknown	SEEG
H7	-48.844	25.801	32.573	unknown	SEEG
H8	-52.248	26.238	33.447	unknown	SEEG
H9	-55.825	27.024	34.409	unknown	SEEG
H10	-59.052	28.009	35.000	unknown	SEEG
I1	0.006	-28.462	38.363	unknown	SEEG
I2	-3.571	-28.724	39.150	unknown	SEEG
I3	-6.363	-29.336	39.674	unknown	SEEG
I4	-9.941	-29.773	40.548	unknown	SEEG
I5	-13.344	-30.122	41.248	unknown	SEEG
I6	-16.573	-30.472	42.000	unknown	SEEG
I7	-19.889	-30.883	42.471	unknown	SEEG
I8	-23.261	-31.757	43.594	unknown	SEEG
I9	-26.838	-32.194	44.468	unknown	SEEG
I10	-29.979	-32.631	45.430	unknown	SEEG
I11	-33.386	-33.330	46.000	unknown	SEEG
I12	-36.611	-34.029	46.654	unknown	SEEG
I13	-39.923	-34.488	47.000	unknown	SEEG
